warehouse,date,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,user_activity_1,user_activity_2,id,warehouse_limited,warehouse_Brno_1,warehouse_Budapest_1,warehouse_Frankfurt_1,warehouse_Munich_1,warehouse_Prague_1,warehouse_Prague_2,warehouse_Prague_3,holiday_name_1848 Revolution Memorial Day (Extra holiday),holiday_name_2nd Christmas Day,holiday_name_All Saints' Day Holiday,holiday_name_Christmas Eve,holiday_name_Cyrila a Metodej,holiday_name_Day of National Unity,holiday_name_Den boje za svobodu a demokracii,holiday_name_Den ceske statnosti,holiday_name_Den osvobozeni,holiday_name_Den vzniku samostatneho ceskoslovenskeho statu,holiday_name_Easter Monday,holiday_name_Good Friday,holiday_name_Independent Hungary Day,holiday_name_International womens day,holiday_name_Jan Hus,holiday_name_Labour Day,holiday_name_Memorial Day for the Martyrs of Arad,holiday_name_Memorial Day for the Victims of the Communist Dictatorships,holiday_name_Memorial Day for the Victims of the Holocaust,holiday_name_Memorial Day of the Republic,holiday_name_National Defense Day,holiday_name_New Years Day,holiday_name_Peace Festival in Augsburg,holiday_name_Reformation Day
Brno_1,2021-02-18,0.33748342843967954,,0,0,0,0,0,0,0,0.0,0,0.010000000000000002,0.10080645161290323,0.6341793570219967,0.5755253343036477,Brno_1_2021-02-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-02-19,0.36180759697965303,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6318104906937394,0.5763212953697807,Brno_1_2021-02-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-02-20,0.3826733529310047,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.649746192893401,0.57816337669426,Brno_1_2021-02-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-02-21,0.32122888927315696,,0,0,0,0,0,0,0,0.0,0,0.0012500000000000002,0.0,0.6365482233502537,0.5791185299736197,Brno_1_2021-02-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-02-22,0.3527004438296156,,0,0,0,0,1,0,0,0.0,0,0.010000000000000002,0.0,0.6568527918781726,0.5814609296825253,Brno_1_2021-02-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-02-23,0.3373681480200588,,0,0,0,0,1,0,0,0.0,0,0.0,0.0,0.6500846023688662,0.5835531701992176,Brno_1_2021-02-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-02-24,0.33892443368493863,,0,0,0,0,1,0,0,0.0,0,0.0,0.0,0.6412859560067683,0.5852588010552169,Brno_1_2021-02-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-02-25,0.35685053893596175,,0,0,0,0,1,0,0,0.0,0,0.0,0.0,0.651776649746193,0.5888065132356954,Brno_1_2021-02-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-02-26,0.3755836071243299,,0,0,0,0,1,0,0,0.0,0,0.0,0.0,0.6585448392554991,0.5922405166924407,Brno_1_2021-02-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-02-27,0.3810594270563145,,0,0,0,0,1,0,0,0.0,0,0.018750000000000003,0.0,0.6548223350253808,0.594742108614573,Brno_1_2021-02-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-02-28,0.3388091532653179,,0,0,0,0,1,0,0,0.0,0,0.0,0.0,0.6406091370558376,0.5964477394705723,Brno_1_2021-02-28,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-01,0.31742463542567295,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6483925549915397,0.5976303101973983,Brno_1_2021-03-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-02,0.3334486137529541,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6609137055837564,0.6002228690985172,Brno_1_2021-03-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-03,0.37316271831229464,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6642978003384095,0.6037705812789957,Brno_1_2021-03-03,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-04,0.383365035448729,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6683587140439933,0.6068862003092879,Brno_1_2021-03-04,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-05,0.39431667531269815,,0,0,0,0,0,0,0,0.0,0,0.06,0.0,0.6615905245346869,0.60959246793414,Brno_1_2021-03-05,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-06,0.38411435817626377,,0,0,0,0,0,0,0,0.0,0,0.06,0.0,0.6534686971235195,0.6113663240243792,Brno_1_2021-03-06,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-07,0.35235460257075335,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6467005076142132,0.6128217956881652,Brno_1_2021-03-07,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-08,0.382096950832901,International womens day,0,0,0,0,0,0,0,0.0,0,0.0,0.05040322580645162,0.6548223350253808,0.6142545256072045,Brno_1_2021-03-08,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-09,0.35927142774799703,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6423011844331641,0.6145501682889112,Brno_1_2021-03-09,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-10,0.36520836935846446,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6561759729272421,0.6157554807604839,Brno_1_2021-03-10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-11,0.370684189290449,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6544839255499153,0.6161193486764305,Brno_1_2021-03-11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-12,0.3627298403366188,,0,0,0,0,0,0,0,0.0,0,0.0475,0.0,0.6494077834179357,0.6162557991449105,Brno_1_2021-03-12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-13,0.3739120410398294,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6433164128595601,0.6162557991449105,Brno_1_2021-03-13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-14,0.37523776586546775,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6558375634517766,0.6171199854452833,Brno_1_2021-03-14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-15,0.3613464753011701,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6500846023688662,0.6168698262530701,Brno_1_2021-03-15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-16,0.3648625280996023,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6406091370558376,0.6176657873192031,Brno_1_2021-03-16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-17,0.3591561473283763,,0,0,0,0,0,0,0,0.0,0,0.0,0.05040322580645162,0.6480541455160744,0.6185299736195762,Brno_1_2021-03-17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-18,0.37443080292812264,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6460236886632826,0.6195078686436823,Brno_1_2021-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-19,0.3703959882413972,,0,0,0,0,0,0,0,0.0,0,0.2,0.0,0.6331641285956007,0.6191440007277358,Brno_1_2021-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-20,0.3875727707648856,,0,0,0,0,0,0,0,0.0,0,0.018750000000000003,0.05040322580645162,0.6423011844331641,0.6194851268989356,Brno_1_2021-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-21,0.3559282955789959,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6395939086294415,0.6201901209860821,Brno_1_2021-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-22,0.36030895152458353,,0,0,0,0,0,0,0,0.0,0,0.010000000000000002,0.0,0.6324873096446701,0.619007550259256,Brno_1_2021-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-23,0.35033719522739065,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6297800338409476,0.6187801328117895,Brno_1_2021-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-24,0.342786327742233,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6304568527918781,0.6170290184662968,Brno_1_2021-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-25,0.3555248141103234,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6335025380710659,0.6160966069316838,Brno_1_2021-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-26,0.3763329298518647,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6324873096446701,0.6154370963340308,Brno_1_2021-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-27,0.3745460833477434,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6250423011844333,0.6135950150095515,Brno_1_2021-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-28,0.3015159375180126,,0,0,0,0,0,0,0,0.0,0,0.00375,0.0,0.6213197969543147,0.6110706813426727,Brno_1_2021-03-28,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-29,0.34030779872038736,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6219966159052452,0.6086145729100336,Brno_1_2021-03-29,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-30,0.3537379676062021,,0,0,0,0,0,0,0,0.0,0,0.00375,0.0,0.6257191201353638,0.6077958700991539,Brno_1_2021-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-03-31,0.37621764943224395,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6314720812182741,0.6081824797598472,Brno_1_2021-03-31,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-01,0.3800795434895383,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6219966159052452,0.6071136177567542,Brno_1_2021-04-01,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-02,0.42319442042769034,Good Friday,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6453468697123519,0.6085463476757937,Brno_1_2021-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-03,0.3622687186581359,,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6331641285956007,0.6076594196306742,Brno_1_2021-04-03,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-04,0.3565046976770995,,1,0,0,0,0,0,0,0.0,0,0.025,0.0,0.635532994923858,0.6064768489038479,Brno_1_2021-04-04,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-05,0.274482679116952,Easter Monday,1,0,0,1,0,0,0,0.0,0,0.0,0.0,0.6304568527918781,0.6059537887746749,Brno_1_2021-04-05,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-06,0.3470517032681999,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6209813874788495,0.6053625034112617,Brno_1_2021-04-06,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-07,0.341518243126405,,0,0,0,0,0,0,0,0.0,0,0.00375,0.0,0.6223350253807107,0.604157190939689,Brno_1_2021-04-07,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-08,0.3600207504755317,,0,0,0,0,0,0,0,0.0,0,0.0,0.05040322580645162,0.6294416243654823,0.6034294551077959,Brno_1_2021-04-08,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-09,0.3893019770591965,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6294416243654823,0.6020649504229965,Brno_1_2021-04-09,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-10,0.3520087613118912,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6175972927241962,0.6009051214409169,Brno_1_2021-04-10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-11,0.30214997982592656,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6094754653130288,0.5991312653506777,Brno_1_2021-04-11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-12,0.3292408784367975,,0,0,0,0,0,0,0,0.0,0,0.0,0.05040322580645162,0.6230118443316413,0.5978349859001182,Brno_1_2021-04-12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-13,0.32820335466021094,,0,0,0,0,0,0,0,0.0,0,0.09875,0.0,0.6182741116751269,0.595788228872919,Brno_1_2021-04-13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-14,0.3601936711049628,,0,0,0,0,0,0,0,0.0,0,0.03125,0.0,0.6301184433164129,0.5955608114254525,Brno_1_2021-04-14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-15,0.34117240186754283,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6257191201353638,0.5949467843172929,Brno_1_2021-04-15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-16,0.3784079774050378,,0,0,0,0,0,0,0,0.0,0,0.00625,0.0,0.6372250423011845,0.5938324388247067,Brno_1_2021-04-16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-17,0.3559282955789959,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6274111675126903,0.5929909942690803,Brno_1_2021-04-17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-18,0.2963859588448902,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.6253807106598985,0.5917629400527609,Brno_1_2021-04-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-19,0.34013487809095627,,0,0,0,0,0,0,0,0.0,0,0.00375,0.0,0.6243654822335025,0.5906031110706813,Brno_1_2021-04-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-20,0.33016312179376334,,0,0,0,0,0,0,0,0.0,0,0.028749999999999998,0.0,0.6291032148900169,0.5888292549804421,Brno_1_2021-04-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-21,0.3309124445212981,,0,0,0,0,0,0,0,0.0,0,0.00625,0.0,0.62165820642978,0.587305558082416,Brno_1_2021-04-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brno_1,2021-04-22,0.33857859242607646,,0,0,0,0,0,0,0,0.0,0,0.00625,0.0,0.6179357021996617,0.586509597016283,Brno_1_2021-04-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
